TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Month,MonthName,Year,DayOfWeek,DaysSinceLastTxn,BalanceUtilisationPct,AmountPerMinute,IsAnomaly,IsHighRisk
TX000586,AC00362,94.59,2023-12-01 17:04:00,Debit,Washington,Online,39,Doctor,34,1,6171.89,2024-11-04 08:10:37,12,Dec,2023,Friday,339,1.53,2.78,0,0
TX000587,AC00170,80.43,2023-01-04 16:09:43,Debit,Columbus,Branch,59,Retired,157,1,5987.67,2024-11-04 08:08:18,1,Jan,2023,Wednesday,670,1.34,0.51,0,0
TX000588,AC00429,54.25,2023-07-31 16:51:50,Debit,Virginia Beach,Online,68,Doctor,37,1,14783.33,2024-11-04 08:08:53,7,Jul,2023,Monday,462,0.37,1.47,0,0
TX000589,AC00418,178.88,2023-06-19 17:31:08,Credit,Dallas,Branch,76,Retired,93,4,4708.29,2024-11-04 08:12:10,6,Jun,2023,Monday,504,3.8,1.92,0,0
TX000590,AC00144,518.85,2023-10-23 18:37:47,Debit,Kansas City,Online,22,Student,82,1,1806.0,2024-11-04 08:06:37,10,Oct,2023,Monday,378,28.73,6.33,0,0
TX000591,AC00449,10.65,2023-04-24 16:24:49,Debit,Louisville,Online,54,Doctor,161,1,13240.72,2024-11-04 08:10:21,4,Apr,2023,Monday,560,0.08,0.07,0,0
TX000592,AC00057,198.62,2023-05-15 16:19:14,Credit,Tucson,Branch,27,Student,84,1,1196.07,2024-11-04 08:06:38,5,May,2023,Monday,539,16.61,2.36,0,0
TX000593,AC00426,107.03,2023-03-06 18:27:13,Debit,Miami,Branch,27,Student,73,1,1408.07,2024-11-04 08:12:13,3,Mar,2023,Monday,609,7.6,1.47,0,0
TX000594,AC00039,139.57,2023-11-17 17:59:11,Debit,Fort Worth,ATM,19,Student,263,3,271.78,2024-11-04 08:07:23,11,Nov,2023,Friday,353,51.35,0.53,0,0
TX000595,AC00051,312.47,2023-05-02 17:24:26,Debit,Milwaukee,ATM,49,Engineer,148,4,9419.27,2024-11-04 08:08:05,5,May,2023,Tuesday,552,3.32,2.11,0,0
TX000596,AC00471,346.11,2023-01-04 17:00:17,Debit,Dallas,Branch,41,Engineer,213,1,9551.64,2024-11-04 08:08:03,1,Jan,2023,Wednesday,670,3.62,1.62,0,0
TX000597,AC00039,138.06,2023-07-25 17:21:53,Debit,Charlotte,Branch,44,Engineer,159,1,1070.47,2024-11-04 08:06:52,7,Jul,2023,Tuesday,468,12.9,0.87,0,0
TX000598,AC00274,158.02,2023-09-20 17:09:14,Debit,New York,ATM,49,Engineer,120,1,9374.24,2024-11-04 08:09:57,9,Sep,2023,Wednesday,411,1.69,1.32,0,0
TX000599,AC00095,830.01,2023-07-21 16:43:59,Credit,Chicago,Online,66,Retired,96,1,4253.18,2024-11-04 08:11:27,7,Jul,2023,Friday,472,19.52,8.65,0,0
TX000600,AC00211,435.5,2023-05-15 18:41:05,Debit,Oklahoma City,ATM,55,Retired,112,1,6981.03,2024-11-04 08:09:40,5,May,2023,Monday,539,6.24,3.89,0,0
TX000601,AC00184,110.49,2023-10-31 17:06:47,Debit,Raleigh,Online,57,Doctor,48,1,10483.93,2024-11-04 08:12:20,10,Oct,2023,Tuesday,370,1.05,2.3,0,0
TX000602,AC00436,329.4,2023-12-25 16:30:09,Debit,Denver,Online,34,Doctor,68,1,9588.07,2024-11-04 08:07:55,12,Dec,2023,Monday,315,3.44,4.84,0,0
TX000603,AC00107,635.4,2023-09-19 16:55:00,Debit,Denver,ATM,47,Doctor,106,1,1238.11,2024-11-04 08:11:45,9,Sep,2023,Tuesday,412,51.32,5.99,0,0
TX000604,AC00203,769.97,2023-02-16 18:56:44,Debit,San Diego,Branch,22,Student,23,1,1244.93,2024-11-04 08:09:51,2,Feb,2023,Thursday,627,61.85,33.48,0,0
TX000605,AC00398,175.07,2023-09-04 17:46:20,Debit,Colorado Springs,Branch,26,Student,169,1,1040.25,2024-11-04 08:08:15,9,Sep,2023,Monday,427,16.83,1.04,0,0
TX000606,AC00312,7.31,2023-06-26 16:04:11,Debit,Las Vegas,Branch,78,Retired,282,1,5757.67,2024-11-04 08:07:15,6,Jun,2023,Monday,497,0.13,0.03,0,0
TX000607,AC00225,175.15,2023-11-09 17:02:41,Debit,Detroit,ATM,27,Student,32,1,1712.65,2024-11-04 08:09:45,11,Nov,2023,Thursday,361,10.23,5.47,0,0
TX000608,AC00150,32.54,2023-07-04 16:25:35,Debit,Oklahoma City,Online,25,Student,183,4,1544.88,2024-11-04 08:07:01,7,Jul,2023,Tuesday,489,2.11,0.18,0,0
TX000609,AC00413,121.82,2023-09-08 18:24:14,Debit,Dallas,Online,60,Doctor,119,1,13293.83,2024-11-04 08:11:30,9,Sep,2023,Friday,423,0.92,1.02,0,0
TX000610,AC00479,56.12,2023-09-13 18:49:55,Debit,El Paso,ATM,30,Doctor,102,1,8839.67,2024-11-04 08:09:30,9,Sep,2023,Wednesday,418,0.63,0.55,0,0
TX000611,AC00078,424.7,2023-01-30 17:37:14,Credit,Miami,Online,56,Retired,178,1,6239.89,2024-11-04 08:08:25,1,Jan,2023,Monday,644,6.81,2.39,0,0
TX000612,AC00242,35.16,2023-10-25 17:50:23,Debit,Chicago,Branch,32,Engineer,130,1,8459.18,2024-11-04 08:10:34,10,Oct,2023,Wednesday,376,0.42,0.27,0,0
TX000613,AC00149,35.73,2023-06-12 16:48:03,Debit,Miami,Branch,65,Doctor,87,1,9073.17,2024-11-04 08:11:09,6,Jun,2023,Monday,511,0.39,0.41,0,0
TX000614,AC00084,3.44,2023-01-19 17:24:30,Debit,Fort Worth,ATM,78,Retired,108,1,7561.33,2024-11-04 08:12:20,1,Jan,2023,Thursday,655,0.05,0.03,0,0
TX000615,AC00466,1342.25,2023-04-28 18:11:55,Credit,Fort Worth,Branch,21,Student,235,1,694.03,2024-11-04 08:08:00,4,Apr,2023,Friday,556,193.4,5.71,1,0
TX000616,AC00359,139.03,2023-08-30 18:00:09,Credit,Los Angeles,Online,50,Engineer,81,1,2276.57,2024-11-04 08:11:29,8,Aug,2023,Wednesday,432,6.11,1.72,0,0
TX000617,AC00023,254.92,2023-09-18 16:04:06,Credit,San Antonio,ATM,28,Engineer,169,1,2791.12,2024-11-04 08:07:18,9,Sep,2023,Monday,413,9.13,1.51,0,0
TX000618,AC00366,115.11,2023-05-05 17:34:22,Debit,Albuquerque,Online,28,Engineer,139,1,9808.97,2024-11-04 08:10:18,5,May,2023,Friday,549,1.17,0.83,0,0
TX000619,AC00170,171.11,2023-05-15 16:52:24,Debit,San Francisco,ATM,57,Retired,171,1,6324.09,2024-11-04 08:08:40,5,May,2023,Monday,539,2.71,1.0,0,0
TX000620,AC00130,168.54,2023-02-02 16:13:13,Debit,Oklahoma City,ATM,70,Doctor,142,2,13406.0,2024-11-04 08:08:14,2,Feb,2023,Thursday,641,1.26,1.19,0,0
TX000621,AC00183,420.76,2023-02-23 16:04:35,Debit,Miami,Branch,51,Retired,76,1,6581.55,2024-11-04 08:08:38,2,Feb,2023,Thursday,620,6.39,5.54,0,0
TX000622,AC00219,408.46,2023-03-01 16:17:46,Debit,Raleigh,Branch,64,Retired,28,1,3140.79,2024-11-04 08:08:20,3,Mar,2023,Wednesday,614,13.01,14.59,0,0
TX000623,AC00354,1162.42,2023-08-23 16:35:42,Credit,Detroit,Online,30,Doctor,45,1,10357.26,2024-11-04 08:09:09,8,Aug,2023,Wednesday,439,11.22,25.83,1,0
TX000624,AC00290,342.17,2023-12-14 16:09:42,Credit,New York,Branch,21,Student,247,1,461.83,2024-11-04 08:08:32,12,Dec,2023,Thursday,326,74.09,1.39,0,0
TX000625,AC00425,580.71,2023-09-20 16:37:48,Debit,Philadelphia,ATM,53,Engineer,95,1,5670.0,2024-11-04 08:10:54,9,Sep,2023,Wednesday,411,10.24,6.11,0,0
TX000626,AC00370,821.54,2023-08-22 18:11:16,Credit,Atlanta,Branch,79,Retired,36,1,4040.32,2024-11-04 08:11:57,8,Aug,2023,Tuesday,440,20.33,22.82,0,0
TX000627,AC00454,253.47,2023-06-14 17:07:08,Debit,Atlanta,Branch,20,Student,238,1,220.51,2024-11-04 08:08:12,6,Jun,2023,Wednesday,509,114.95,1.06,0,0
TX000628,AC00403,22.81,2023-05-29 17:53:03,Debit,New York,Online,62,Retired,75,1,3634.76,2024-11-04 08:07:59,5,May,2023,Monday,525,0.63,0.3,0,0
TX000629,AC00358,266.57,2023-07-03 17:56:59,Credit,Boston,Online,39,Engineer,96,1,7180.48,2024-11-04 08:07:10,7,Jul,2023,Monday,490,3.71,2.78,0,0
TX000630,AC00296,374.61,2023-08-29 18:30:36,Credit,Mesa,Online,75,Retired,37,1,1389.71,2024-11-04 08:11:24,8,Aug,2023,Tuesday,433,26.96,10.12,0,0
TX000631,AC00393,339.35,2023-02-03 16:08:47,Credit,Boston,ATM,78,Retired,70,1,5002.7,2024-11-04 08:08:17,2,Feb,2023,Friday,640,6.78,4.85,0,0
TX000632,AC00223,810.36,2023-01-17 16:59:03,Debit,Columbus,ATM,20,Student,67,1,9239.12,2024-11-04 08:07:19,1,Jan,2023,Tuesday,657,8.77,12.09,0,0
TX000633,AC00487,9.83,2023-07-24 17:04:17,Debit,Memphis,ATM,24,Student,86,1,666.42,2024-11-04 08:09:03,7,Jul,2023,Monday,469,1.48,0.11,0,0
TX000634,AC00215,135.57,2023-06-14 17:17:34,Credit,Boston,Branch,51,Doctor,116,1,11351.64,2024-11-04 08:11:44,6,Jun,2023,Wednesday,509,1.19,1.17,0,0
TX000635,AC00275,340.05,2023-10-27 17:26:53,Debit,Detroit,ATM,43,Engineer,37,1,7234.15,2024-11-04 08:07:43,10,Oct,2023,Friday,374,4.7,9.19,0,0
TX000636,AC00482,283.45,2023-10-17 17:24:47,Debit,Colorado Springs,Branch,27,Engineer,127,1,2049.51,2024-11-04 08:08:51,10,Oct,2023,Tuesday,384,13.83,2.23,0,0
TX000637,AC00357,100.99,2023-05-29 16:20:29,Debit,New York,ATM,68,Doctor,114,1,8865.27,2024-11-04 08:09:12,5,May,2023,Monday,525,1.14,0.89,0,0
TX000638,AC00026,90.88,2023-02-20 16:48:49,Debit,Albuquerque,Branch,18,Student,176,1,3908.47,2024-11-04 08:07:13,2,Feb,2023,Monday,623,2.33,0.52,0,0
TX000639,AC00416,655.15,2023-01-02 16:22:54,Debit,Seattle,ATM,26,Engineer,264,1,5587.44,2024-11-04 08:07:15,1,Jan,2023,Monday,672,11.73,2.48,0,0
TX000640,AC00058,320.55,2023-05-01 17:11:47,Debit,Milwaukee,Online,50,Engineer,118,1,438.75,2024-11-04 08:08:14,5,May,2023,Monday,553,73.06,2.72,0,0
TX000641,AC00170,41.51,2023-10-04 16:47:33,Debit,Phoenix,Online,28,Student,48,1,609.6,2024-11-04 08:11:54,10,Oct,2023,Wednesday,397,6.81,0.86,0,0
TX000642,AC00262,71.53,2023-10-30 16:49:25,Credit,Jacksonville,Branch,68,Retired,39,1,2393.73,2024-11-04 08:12:00,10,Oct,2023,Monday,371,2.99,1.83,0,0
TX000643,AC00032,467.13,2023-09-28 17:18:26,Credit,Kansas City,Branch,54,Retired,45,1,3914.84,2024-11-04 08:06:58,9,Sep,2023,Thursday,403,11.93,10.38,0,0
TX000644,AC00131,235.4,2023-09-26 17:02:25,Debit,Detroit,Branch,28,Student,70,1,818.36,2024-11-04 08:10:13,9,Sep,2023,Tuesday,405,28.76,3.36,0,0
TX000645,AC00176,159.32,2023-01-16 18:57:13,Debit,Seattle,Branch,18,Student,100,1,304.44,2024-11-04 08:10:32,1,Jan,2023,Monday,658,52.33,1.59,0,0
TX000646,AC00139,50.83,2023-12-18 16:06:14,Credit,Philadelphia,Online,30,Doctor,48,1,9553.42,2024-11-04 08:10:06,12,Dec,2023,Monday,322,0.53,1.06,0,0
TX000647,AC00056,56.89,2023-02-03 18:03:56,Credit,Houston,Branch,59,Engineer,56,1,3034.67,2024-11-04 08:09:52,2,Feb,2023,Friday,640,1.87,1.02,0,0
TX000648,AC00276,20.22,2023-03-10 18:26:19,Debit,Jacksonville,ATM,43,Engineer,138,1,5515.32,2024-11-04 08:06:32,3,Mar,2023,Friday,605,0.37,0.15,0,0
TX000649,AC00447,50.4,2023-03-27 17:02:44,Debit,San Antonio,Branch,36,Doctor,84,1,1677.01,2024-11-04 08:07:17,3,Mar,2023,Monday,588,3.01,0.6,0,0
TX000650,AC00143,73.88,2023-05-08 17:42:36,Debit,Los Angeles,Branch,53,Retired,131,1,4055.55,2024-11-04 08:08:11,5,May,2023,Monday,546,1.82,0.56,0,0
TX000651,AC00139,119.61,2023-03-14 16:21:01,Debit,San Diego,ATM,33,Doctor,53,1,9899.94,2024-11-04 08:07:28,3,Mar,2023,Tuesday,601,1.21,2.26,0,0
TX000652,AC00208,1241.05,2023-11-21 16:26:41,Debit,Miami,Branch,18,Student,129,1,756.74,2024-11-04 08:11:48,11,Nov,2023,Tuesday,349,164.0,9.62,1,0
TX000653,AC00426,116.58,2023-08-31 16:38:18,Debit,Raleigh,Branch,43,Engineer,247,1,2620.74,2024-11-04 08:06:50,8,Aug,2023,Thursday,431,4.45,0.47,0,0
TX000654,AC00423,1919.11,2023-06-27 17:48:25,Debit,Portland,ATM,30,Doctor,161,1,11090.24,2024-11-04 08:10:27,6,Jun,2023,Tuesday,496,17.3,11.92,1,0
TX000655,AC00381,391.96,2023-06-19 16:21:58,Debit,Nashville,ATM,64,Retired,79,1,2174.16,2024-11-04 08:06:47,6,Jun,2023,Monday,504,18.03,4.96,0,0
TX000656,AC00458,156.26,2023-01-02 17:49:44,Credit,Virginia Beach,Branch,46,Engineer,160,1,7854.1,2024-11-04 08:09:29,1,Jan,2023,Monday,672,1.99,0.98,0,0
TX000657,AC00014,427.0,2023-07-31 17:04:29,Credit,Oklahoma City,Branch,49,Engineer,163,1,8253.65,2024-11-04 08:07:30,7,Jul,2023,Monday,462,5.17,2.62,0,0
TX000658,AC00071,443.68,2023-04-25 18:58:32,Debit,Tucson,ATM,18,Student,137,1,874.15,2024-11-04 08:10:26,4,Apr,2023,Tuesday,559,50.76,3.24,0,0
TX000659,AC00054,101.76,2023-02-20 17:27:24,Debit,Philadelphia,Branch,31,Doctor,26,1,6043.25,2024-11-04 08:11:08,2,Feb,2023,Monday,623,1.68,3.91,0,0
TX000660,AC00182,67.57,2023-08-17 16:44:38,Debit,Charlotte,Branch,37,Engineer,107,1,2766.12,2024-11-04 08:11:15,8,Aug,2023,Thursday,445,2.44,0.63,0,0
TX000661,AC00257,326.29,2023-12-06 17:10:35,Debit,Denver,Online,56,Engineer,179,1,8171.26,2024-11-04 08:10:44,12,Dec,2023,Wednesday,334,3.99,1.82,0,0
TX000662,AC00006,158.56,2023-02-28 17:28:13,Debit,Sacramento,ATM,33,Doctor,100,1,5401.21,2024-11-04 08:10:48,2,Feb,2023,Tuesday,615,2.94,1.59,0,0
TX000663,AC00424,56.02,2023-06-19 17:50:29,Debit,Memphis,Online,27,Student,142,1,3548.02,2024-11-04 08:07:58,6,Jun,2023,Monday,504,1.58,0.39,0,0
TX000664,AC00131,288.28,2023-01-17 17:11:24,Debit,Portland,Online,27,Student,36,1,160.83,2024-11-04 08:06:33,1,Jan,2023,Tuesday,657,179.25,8.01,0,0
TX000665,AC00133,245.67,2023-01-02 18:35:07,Credit,Portland,Branch,24,Student,107,1,752.25,2024-11-04 08:07:45,1,Jan,2023,Monday,672,32.66,2.3,0,0
TX000666,AC00393,152.18,2023-08-07 16:57:22,Credit,Los Angeles,Online,39,Engineer,176,4,2459.84,2024-11-04 08:10:50,8,Aug,2023,Monday,455,6.19,0.86,0,0
TX000667,AC00361,114.35,2023-11-27 16:16:19,Credit,El Paso,Branch,41,Engineer,21,1,469.12,2024-11-04 08:10:13,11,Nov,2023,Monday,343,24.38,5.45,0,0
TX000668,AC00092,373.27,2023-07-18 18:03:03,Credit,Miami,Online,61,Doctor,79,1,8441.61,2024-11-04 08:06:36,7,Jul,2023,Tuesday,475,4.42,4.72,0,0
TX000669,AC00049,504.63,2023-11-13 17:07:10,Debit,Portland,Online,60,Engineer,168,1,3806.16,2024-11-04 08:07:50,11,Nov,2023,Monday,357,13.26,3.0,0,0
TX000670,AC00023,126.22,2023-05-04 16:25:15,Debit,Atlanta,ATM,46,Engineer,77,4,6133.41,2024-11-04 08:07:41,5,May,2023,Thursday,550,2.06,1.64,0,0
TX000671,AC00323,820.15,2023-12-18 16:33:01,Debit,Kansas City,Branch,47,Doctor,181,1,8802.97,2024-11-04 08:10:34,12,Dec,2023,Monday,322,9.32,4.53,0,0
TX000672,AC00372,986.81,2023-03-31 16:52:35,Credit,Houston,Online,68,Doctor,127,1,14881.77,2024-11-04 08:09:09,3,Mar,2023,Friday,584,6.63,7.77,1,0
TX000673,AC00497,8.37,2023-01-12 16:21:27,Debit,Colorado Springs,ATM,63,Retired,135,1,1106.34,2024-11-04 08:11:23,1,Jan,2023,Thursday,662,0.76,0.06,0,0
TX000674,AC00130,197.49,2023-07-03 16:36:45,Credit,Fresno,Online,53,Retired,30,1,5005.33,2024-11-04 08:06:40,7,Jul,2023,Monday,490,3.95,6.58,0,0
TX000675,AC00034,637.97,2023-10-23 17:17:18,Debit,New York,Branch,58,Retired,90,1,7949.03,2024-11-04 08:07:56,10,Oct,2023,Monday,378,8.03,7.09,0,0
TX000676,AC00286,13.52,2023-05-15 16:51:28,Debit,Seattle,ATM,26,Student,65,1,259.77,2024-11-04 08:06:30,5,May,2023,Monday,539,5.2,0.21,0,0
TX000677,AC00232,432.1,2023-03-20 16:28:17,Debit,San Francisco,ATM,49,Engineer,240,1,2114.3,2024-11-04 08:10:16,3,Mar,2023,Monday,595,20.44,1.8,0,0
TX000678,AC00182,375.17,2023-06-08 17:20:53,Debit,Fort Worth,ATM,51,Engineer,66,2,5495.3,2024-11-04 08:11:26,6,Jun,2023,Thursday,515,6.83,5.68,0,0
TX000679,AC00136,642.68,2023-02-17 16:57:11,Debit,Fresno,Branch,50,Doctor,94,1,8461.46,2024-11-04 08:08:38,2,Feb,2023,Friday,626,7.6,6.84,0,0
TX000680,AC00101,78.44,2023-11-21 17:25:30,Credit,San Jose,Online,52,Retired,292,1,6870.84,2024-11-04 08:10:39,11,Nov,2023,Tuesday,349,1.14,0.27,0,0
TX000681,AC00328,139.72,2023-01-16 17:53:00,Debit,Memphis,Branch,49,Engineer,201,1,5058.83,2024-11-04 08:08:24,1,Jan,2023,Monday,658,2.76,0.7,0,0
TX000682,AC00356,499.99,2023-08-02 16:01:17,Debit,San Jose,Branch,31,Engineer,296,1,8885.0,2024-11-04 08:09:05,8,Aug,2023,Wednesday,460,5.63,1.69,0,0
TX000683,AC00312,10.07,2023-01-17 16:47:41,Debit,Albuquerque,Online,24,Student,49,1,530.81,2024-11-04 08:08:57,1,Jan,2023,Tuesday,657,1.9,0.21,0,0
TX000684,AC00242,120.62,2023-02-27 16:37:11,Debit,Raleigh,ATM,23,Student,85,1,9379.53,2024-11-04 08:06:39,2,Feb,2023,Monday,616,1.29,1.42,0,0
TX000685,AC00123,578.49,2023-10-16 17:46:51,Debit,Nashville,Branch,59,Retired,180,1,6475.13,2024-11-04 08:06:50,10,Oct,2023,Monday,385,8.93,3.21,0,0
TX000686,AC00071,119.3,2023-08-28 16:08:54,Debit,Mesa,Branch,34,Engineer,22,5,319.04,2024-11-04 08:08:55,8,Aug,2023,Monday,434,37.39,5.42,0,0
TX000687,AC00370,280.92,2024-01-01 18:21:50,Debit,Phoenix,Online,41,Doctor,168,1,5298.85,2024-11-04 08:06:41,1,Jan,2024,Monday,308,5.3,1.67,0,0
TX000688,AC00330,42.42,2023-06-01 17:19:57,Debit,Sacramento,Online,21,Student,102,1,490.57,2024-11-04 08:09:11,6,Jun,2023,Thursday,522,8.65,0.42,0,0
TX000689,AC00218,77.03,2023-06-19 16:57:53,Debit,Fresno,ATM,67,Doctor,259,1,11310.27,2024-11-04 08:08:06,6,Jun,2023,Monday,504,0.68,0.3,0,0
TX000690,AC00437,22.59,2023-03-27 16:12:36,Debit,Seattle,ATM,62,Retired,45,1,3988.75,2024-11-04 08:08:22,3,Mar,2023,Monday,588,0.57,0.5,0,0
TX000691,AC00287,568.76,2023-10-09 16:48:50,Debit,Baltimore,ATM,51,Retired,155,1,7484.32,2024-11-04 08:12:09,10,Oct,2023,Monday,392,7.6,3.67,0,0
TX000692,AC00418,25.94,2023-10-16 18:53:31,Credit,San Jose,Online,58,Retired,211,5,4815.11,2024-11-04 08:06:38,10,Oct,2023,Monday,385,0.54,0.12,0,0
TX000693,AC00465,105.94,2023-08-07 16:02:55,Debit,Oklahoma City,Branch,51,Engineer,207,1,5963.1,2024-11-04 08:09:59,8,Aug,2023,Monday,455,1.78,0.51,0,0
TX000694,AC00011,733.29,2023-03-15 18:42:16,Debit,Virginia Beach,ATM,52,Doctor,94,5,10427.0,2024-11-04 08:07:12,3,Mar,2023,Wednesday,600,7.03,7.8,0,0
TX000695,AC00432,350.15,2023-11-27 16:18:25,Credit,Fresno,ATM,21,Student,195,1,296.47,2024-11-04 08:08:37,11,Nov,2023,Monday,343,118.11,1.8,0,0
TX000696,AC00240,1151.18,2023-08-25 17:26:27,Debit,Kansas City,ATM,65,Doctor,105,1,1100.06,2024-11-04 08:07:02,8,Aug,2023,Friday,437,104.65,10.96,1,0
TX000697,AC00497,183.67,2023-06-26 16:11:29,Debit,San Diego,Online,19,Student,238,1,910.26,2024-11-04 08:11:05,6,Jun,2023,Monday,497,20.18,0.77,0,0
TX000698,AC00026,278.27,2023-04-10 16:47:55,Debit,Tucson,Branch,29,Doctor,123,1,6684.34,2024-11-04 08:09:58,4,Apr,2023,Monday,574,4.16,2.26,0,0
TX000699,AC00277,470.3,2023-09-12 18:46:45,Debit,Austin,ATM,40,Doctor,88,1,8524.09,2024-11-04 08:08:00,9,Sep,2023,Tuesday,419,5.52,5.34,0,0
TX000700,AC00116,261.69,2023-11-27 17:29:25,Debit,Philadelphia,ATM,53,Retired,84,1,5126.65,2024-11-04 08:09:09,11,Nov,2023,Monday,343,5.1,3.12,0,0
TX000701,AC00367,365.04,2023-03-06 16:29:57,Debit,Virginia Beach,Branch,22,Student,94,1,873.89,2024-11-04 08:12:08,3,Mar,2023,Monday,609,41.77,3.88,0,0
TX000702,AC00030,211.1,2023-09-14 16:58:48,Debit,Miami,Branch,57,Retired,136,1,7059.77,2024-11-04 08:07:01,9,Sep,2023,Thursday,417,2.99,1.55,0,0
TX000703,AC00111,21.49,2023-05-04 16:51:17,Debit,Denver,ATM,58,Doctor,240,1,11991.24,2024-11-04 08:08:08,5,May,2023,Thursday,550,0.18,0.09,0,0
TX000704,AC00220,63.58,2023-09-11 17:43:14,Debit,Columbus,ATM,18,Student,199,1,8086.04,2024-11-04 08:11:56,9,Sep,2023,Monday,420,0.79,0.32,0,0
TX000705,AC00295,321.86,2023-07-24 16:25:51,Debit,San Antonio,ATM,63,Doctor,167,1,12626.49,2024-11-04 08:06:35,7,Jul,2023,Monday,469,2.55,1.93,0,0
TX000706,AC00137,12.11,2023-12-12 16:17:27,Debit,Jacksonville,Branch,75,Retired,127,1,1730.28,2024-11-04 08:07:10,12,Dec,2023,Tuesday,328,0.7,0.1,0,0
TX000707,AC00004,642.54,2023-05-10 18:49:20,Debit,Milwaukee,Branch,44,Engineer,28,1,3143.17,2024-11-04 08:10:37,5,May,2023,Wednesday,544,20.44,22.95,0,0
TX000708,AC00442,210.45,2023-12-11 16:47:05,Debit,Las Vegas,ATM,27,Student,146,1,1242.49,2024-11-04 08:06:24,12,Dec,2023,Monday,329,16.94,1.44,0,0
TX000709,AC00201,313.65,2023-01-30 16:08:07,Credit,Chicago,Branch,55,Retired,173,1,1886.36,2024-11-04 08:10:49,1,Jan,2023,Monday,644,16.63,1.81,0,0
TX000710,AC00462,99.76,2023-08-07 16:21:37,Debit,Sacramento,Branch,26,Student,131,1,416.89,2024-11-04 08:06:26,8,Aug,2023,Monday,455,23.93,0.76,0,0
TX000711,AC00390,115.32,2023-07-25 17:24:07,Debit,Denver,Branch,53,Retired,113,1,5929.08,2024-11-04 08:08:36,7,Jul,2023,Tuesday,468,1.94,1.02,0,0
TX000712,AC00297,33.61,2023-08-21 17:25:00,Debit,Milwaukee,Online,23,Student,72,1,479.08,2024-11-04 08:08:40,8,Aug,2023,Monday,441,7.02,0.47,0,0
TX000713,AC00173,498.59,2023-01-30 16:20:26,Credit,Oklahoma City,Online,33,Doctor,32,1,5862.99,2024-11-04 08:06:58,1,Jan,2023,Monday,644,8.5,15.58,0,0
TX000714,AC00382,98.81,2023-09-04 16:48:13,Debit,San Francisco,Branch,27,Student,91,1,797.1,2024-11-04 08:08:11,9,Sep,2023,Monday,427,12.4,1.09,0,0
TX000715,AC00175,1.87,2023-10-20 18:34:41,Debit,Washington,ATM,65,Retired,147,1,7287.94,2024-11-04 08:09:48,10,Oct,2023,Friday,381,0.03,0.01,0,0
TX000716,AC00035,78.92,2023-06-15 18:57:42,Credit,Jacksonville,Online,59,Engineer,95,1,5624.86,2024-11-04 08:08:28,6,Jun,2023,Thursday,508,1.4,0.83,0,0
TX000717,AC00219,194.29,2023-01-23 16:05:42,Credit,Seattle,Branch,39,Engineer,10,1,2988.41,2024-11-04 08:08:57,1,Jan,2023,Monday,651,6.5,19.43,0,0
TX000718,AC00416,28.73,2023-10-31 16:11:57,Debit,Kansas City,ATM,53,Engineer,185,1,2712.96,2024-11-04 08:08:37,10,Oct,2023,Tuesday,370,1.06,0.16,0,0
TX000719,AC00467,105.53,2023-06-16 16:36:20,Debit,Colorado Springs,Online,24,Student,88,1,1433.66,2024-11-04 08:10:14,6,Jun,2023,Friday,507,7.36,1.2,0,0
TX000720,AC00465,737.34,2023-03-20 17:45:22,Debit,Miami,Online,30,Doctor,34,1,7336.56,2024-11-04 08:08:06,3,Mar,2023,Monday,595,10.05,21.69,0,0
TX000721,AC00102,237.86,2023-02-06 17:48:39,Debit,Philadelphia,ATM,18,Student,210,1,475.63,2024-11-04 08:10:20,2,Feb,2023,Monday,637,50.01,1.13,0,0
TX000722,AC00119,409.61,2023-07-26 16:05:48,Debit,Kansas City,Branch,65,Doctor,89,1,11698.15,2024-11-04 08:10:16,7,Jul,2023,Wednesday,467,3.5,4.6,0,0
TX000723,AC00418,75.53,2023-08-21 17:36:05,Credit,Fresno,Online,21,Student,157,1,1034.35,2024-11-04 08:07:11,8,Aug,2023,Monday,441,7.3,0.48,0,0
TX000724,AC00237,72.75,2023-05-01 16:30:03,Debit,Phoenix,ATM,64,Doctor,15,1,12042.79,2024-11-04 08:07:19,5,May,2023,Monday,553,0.6,4.85,0,0
TX000725,AC00279,39.11,2023-09-01 18:05:37,Debit,Columbus,Online,26,Student,143,1,518.54,2024-11-04 08:08:27,9,Sep,2023,Friday,430,7.54,0.27,0,0
TX000726,AC00067,1309.79,2023-03-06 16:33:43,Debit,San Francisco,ATM,23,Student,139,1,1258.93,2024-11-04 08:11:14,3,Mar,2023,Monday,609,104.04,9.42,1,0
TX000727,AC00043,729.38,2023-11-14 17:23:43,Debit,Los Angeles,ATM,68,Doctor,90,1,9127.65,2024-11-04 08:08:16,11,Nov,2023,Tuesday,356,7.99,8.1,0,0
TX000728,AC00012,137.49,2023-07-26 16:54:08,Debit,Fort Worth,ATM,34,Engineer,50,1,4471.05,2024-11-04 08:07:04,7,Jul,2023,Wednesday,467,3.08,2.75,0,0
TX000729,AC00244,504.71,2023-04-10 18:27:51,Debit,Detroit,Online,29,Engineer,61,1,6214.54,2024-11-04 08:08:37,4,Apr,2023,Monday,574,8.12,8.27,0,0
